record_id,entity,year,source_group,source_file,source_doc,source_page,source_section,row_type,asset_class_raw,asset_class_std,project_id,project_name,metric,value_num,value_text,unit,currency,date_precision,event_date,event_year,event_month,confidence,include_in_k,include_in_productive_k,needs_monthly_timing,notes
HPC_2020_AR_2020_infrastructure_buildings_cost_transfer_held_for_sale,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,cost_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_cost_impairment_change,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,cost_impairment_change,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_cost_transfer_discontinued_ops,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,cost_transfer_discontinued_ops,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_cost_close,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,cost_close,231467.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_accdep_open,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,accdep_open,65282.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_accdep_depreciation,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,accdep_depreciation,12889.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_accdep_transfers_other,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,accdep_transfers_other,-6.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_accdep_disposals,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,accdep_disposals,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_accdep_transfer_held_for_sale,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,accdep_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_accdep_transfer_discontinued_ops,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,accdep_transfer_discontinued_ops,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_accdep_close,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,accdep_close,78165.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_infrastructure_buildings_net_ppe_close,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,תשתיות ומבנים,infrastructure_buildings,,,net_ppe_close,153302.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_cost_open,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,cost_open,1496772.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_cost_additions,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,cost_additions,33648.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_cost_transfers_other,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,cost_transfers_other,1345.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_cost_disposals,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,cost_disposals,-16678.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_cost_transfer_held_for_sale,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,cost_transfer_held_for_sale,-1867.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_cost_impairment_change,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,cost_impairment_change,258.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_cost_transfer_discontinued_ops,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,cost_transfer_discontinued_ops,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_cost_close,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,cost_close,1513478.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_accdep_open,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,accdep_open,709553.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_accdep_depreciation,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,accdep_depreciation,51275.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_accdep_transfers_other,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,accdep_transfers_other,-47.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_accdep_disposals,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,accdep_disposals,-9173.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_accdep_transfer_held_for_sale,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,accdep_transfer_held_for_sale,-1836.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_accdep_transfer_discontinued_ops,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,accdep_transfer_discontinued_ops,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_accdep_close,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,accdep_close,749772.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_equipment_net_ppe_close,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,ציוד,equipment,,,net_ppe_close,763706.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_cost_open,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,cost_open,37985.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_cost_additions,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,cost_additions,2905.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_cost_transfers_other,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,cost_transfers_other,-1289.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_cost_disposals,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,cost_disposals,-765.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_cost_transfer_held_for_sale,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,cost_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_cost_impairment_change,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,cost_impairment_change,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_cost_transfer_discontinued_ops,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,cost_transfer_discontinued_ops,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_cost_close,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,cost_close,38836.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_accdep_open,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,accdep_open,7211.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_accdep_depreciation,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,accdep_depreciation,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_accdep_transfers_other,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,accdep_transfers_other,55.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_accdep_disposals,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,accdep_disposals,-28.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_accdep_transfer_held_for_sale,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,accdep_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
HPC_2020_AR_2020_spare_parts_over_15000_accdep_transfer_discontinued_ops,HPC,2020,HPC_2020_AR,"חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf","חברת נמל חיפה בע""מ חיפה נמל הדוח השנתי לשנת 2020.pdf",55-56,"Note 8 Fixed assets, net",ppe_rollforward,"מלאי חלפים מעל 15,000 ש""ח לפריט",spare_parts_over_15000,,,accdep_transfer_discontinued_ops,0.0,,NIS_thousands,NIS,year,,2020,,high,yes,yes,yes,Extracted from 2020 annual report fixed-asset table.
